_link,_link_release,id,title,description,status,date,value_amount,value_currency,contractPeriod_startDate,contractPeriod_endDate,datePublished
14757.awards.0,14757,a0de9f4c-d6ac-49ac-b9c9-01e652fcbc96,,See description of related tender,active,2022-03-04T00:00:00,89536.32,GBP,2022-03-14T00:00:00,2022-09-16T00:00:00,2022-03-24T09:55:30
14759.awards.0,14759,feeb4eee-b47c-44f0-86d6-81991f223f9e,,See description of related tender,active,2022-03-06T00:00:00,18540.0,GBP,2022-03-07T00:00:00,2022-03-31T00:00:00,2022-03-25T09:52:46
14761.awards.0,14761,fde3dbf1-0a4f-49b7-800c-ce07c91726a2,,See description of related tender,active,2022-03-10T00:00:00,16850.0,GBP,2022-03-10T00:00:00,2022-06-30T00:00:00,2022-03-25T09:57:14
14767.awards.0,14767,ee357a68-af6b-4a71-b88d-a5fa9d861073,,See description of related tender,active,2022-02-07T00:00:00,194688.75,GBP,2022-02-07T00:00:00,2022-05-30T00:00:00,2022-03-25T10:05:15
14765.awards.0,14765,362a9d8e-4d88-442c-8936-6bab28970eba,,See description of related tender,active,2022-03-11T00:00:00,27135.0,GBP,2022-03-14T00:00:00,2022-05-14T00:00:00,2022-03-25T10:03:46
14764.awards.0,14764,1ca766e0-43a2-4492-a428-fd912c4cc861,,See description of related tender,active,2022-03-18T00:00:00,55985.57,GBP,2022-03-24T00:00:00,2022-05-31T00:00:00,2022-03-25T10:03:24
14772.awards.0,14772,4a7472e4-f198-4cf6-af89-274f5729550b,,See description of related tender,active,2022-02-27T00:00:00,268105.0,GBP,2022-03-01T00:00:00,2022-08-31T00:00:00,2022-03-25T10:10:04
14770.awards.0,14770,b504e9de-deb9-4edc-8f95-8a21df7932da,,See description of related tender,active,2022-03-18T00:00:00,49949.0,GBP,2022-03-23T00:00:00,2022-05-03T00:00:00,2022-03-25T10:09:15
14768.awards.0,14768,bf4a6514-1902-4ae6-b858-55344bf1a854,,See description of related tender,active,2022-01-31T00:00:00,615720.0,GBP,2022-03-11T00:00:00,2027-03-10T00:00:00,2022-03-25T10:05:54
14773.awards.0,14773,8a8c9932-31ec-4919-b954-838b424c7ac9,,See description of related tender,active,2022-03-25T00:00:00,,GBP,2022-04-11T00:00:00,2022-10-24T00:00:00,2022-03-25T10:12:14
14771.awards.0,14771,c3ca38fd-af00-43df-88ab-34cc79814bdf,,See description of related tender,active,2022-03-14T00:00:00,120000.0,GBP,2022-03-14T00:00:00,2022-05-14T00:00:00,2022-03-25T10:09:15
14775.awards.0,14775,f3bd28aa-ae73-4233-9543-a8fe5256fb5c,,See description of related tender,active,2022-03-16T00:00:00,438389.17,GBP,2022-03-16T00:00:00,2022-03-31T00:00:00,2022-03-25T10:15:17
14776.awards.0,14776,c1ff40f2-078e-4a2e-9790-e1b8e0db91c9,,See description of related tender,active,2022-03-11T00:00:00,59900.0,GBP,2022-03-14T00:00:00,2023-03-13T00:00:00,2022-03-25T10:20:03
14774.awards.0,14774,c851b1c6-4d2f-47e8-8178-e87561a1043f,,See description of related tender,active,2022-03-11T00:00:00,97787.28,GBP,2022-06-01T00:00:00,2024-05-31T00:00:00,2022-03-25T10:12:27
14777.awards.0,14777,42028ec5-b889-4354-a958-d1f55cb8eede,,See description of related tender,active,2022-02-24T00:00:00,1038915.0,GBP,2022-03-01T00:00:00,2025-02-28T00:00:00,2022-03-25T10:20:23
14778.awards.0,14778,322e1fbc-909a-4098-9697-871b29f43972,,See description of related tender,active,2022-03-08T00:00:00,31023.0,GBP,2022-04-01T00:00:00,2024-03-31T00:00:00,2022-03-25T10:20:50
14782.awards.0,14782,3ae04171-87a0-4828-9d5d-b70aa34f7238,,See description of related tender,active,2021-12-08T00:00:00,45000.0,GBP,2021-12-15T00:00:00,2023-12-14T00:00:00,2022-03-25T10:31:02
14780.awards.0,14780,ba29dba1-9c46-4ff9-a221-b14489ab68af,,See description of related tender,active,2022-02-23T00:00:00,647943.77,GBP,2022-02-24T00:00:00,2022-06-24T00:00:00,2022-03-25T10:29:48
14779.awards.0,14779,aaf4c7ec-e3fc-47f4-8fcf-fdaa2fb8956d,,See description of related tender,active,2022-03-15T00:00:00,850000.0,GBP,2022-03-15T00:00:00,2023-03-31T00:00:00,2022-03-25T10:28:53
14784.awards.0,14784,4265e086-203d-420f-8e57-5ad75b39b9af,,See description of related tender,active,2022-03-23T00:00:00,62075.22,GBP,2022-03-28T00:00:00,2026-03-30T00:00:00,2022-03-25T10:36:12
14788.awards.0,14788,9cedcfb9-683c-4a0c-b355-3d32abf787c8,,See description of related tender,active,2022-03-25T00:00:00,60710.0,GBP,2022-03-14T00:00:00,2024-03-13T00:00:00,2022-03-25T10:41:04
14786.awards.0,14786,9534ef3f-1da7-444e-af91-0ad91312ed26,,See description of related tender,active,2022-03-01T00:00:00,6000000.0,GBP,2022-03-02T00:00:00,2024-02-29T00:00:00,2022-03-25T10:38:04
14785.awards.0,14785,a41ef05a-76fb-46db-ac33-4968c8bbd04a,,See description of related tender,active,2021-04-06T00:00:00,3520000.0,GBP,2021-04-16T00:00:00,2023-04-15T00:00:00,2022-01-14T11:21:56
14791.awards.0,14791,49d09233-a64b-4c6b-aace-af93a81c8d9d,,See description of related tender,active,2021-10-29T00:00:00,300000.0,GBP,2021-11-01T00:00:00,2024-10-31T00:00:00,2022-03-25T10:47:21
14789.awards.0,14789,b23fa05a-1b03-4451-9c9a-267a484a0ad9,,See description of related tender,active,2022-03-09T00:00:00,142364.0,GBP,2022-05-02T00:00:00,2023-05-01T00:00:00,2022-03-25T10:41:59
14787.awards.0,14787,36ae5812-a048-418a-99dd-3a9272c0b267,,See description of related tender,active,2022-03-25T00:00:00,11097.9,GBP,2022-03-28T00:00:00,2022-07-29T00:00:00,2022-03-25T10:38:36
14792.awards.0,14792,00af11e9-a4f4-4628-baef-37b4775ba64b,,See description of related tender,active,2021-11-10T00:00:00,60625.0,GBP,2021-11-22T00:00:00,2023-11-30T00:00:00,2022-03-25T10:49:32
14793.awards.0,14793,123bb9ab-d5a0-4bfe-b70a-5d6a6a02ddd2,,See description of related tender,active,2022-03-24T00:00:00,176110.94,GBP,2022-04-01T00:00:00,2025-03-31T00:00:00,2022-03-25T10:50:03
14799.awards.0,14799,b733235f-4e48-4c9c-bee2-52c28428b3ee,,See description of related tender,active,2022-03-24T00:00:00,256187.5,GBP,2022-03-28T00:00:00,2026-03-30T00:00:00,2022-03-25T10:55:51
14794.awards.0,14794,9c1ee97e-cd01-4123-8aed-55c8c24ad49b,,See description of related tender,active,2022-01-28T00:00:00,32387.0,GBP,2022-01-31T00:00:00,2022-04-08T00:00:00,2022-03-25T10:50:37
14798.awards.0,14798,78c2473a-f01a-4957-b4ed-97dabc1de177,,See description of related tender,active,2022-03-25T00:00:00,470000.0,GBP,2022-03-25T00:00:00,2022-03-26T00:00:00,2022-03-25T10:52:53
14800.awards.0,14800,96f8c385-cb5f-4aa3-9e50-99b67318797e,,See description of related tender,active,2022-03-21T00:00:00,7500.0,GBP,2022-05-01T00:00:00,2024-04-30T00:00:00,2022-03-24T11:22:12
14803.awards.0,14803,fa4f3b1a-110b-4ef5-8e2a-493ae68c8b4d,,See description of related tender,active,2022-02-11T00:00:00,26750.0,GBP,2022-03-28T00:00:00,2024-03-27T00:00:00,2022-03-23T17:26:36
14802.awards.0,14802,64a1213f-80a3-4971-9dc1-1bb0af44b67b,,See description of related tender,active,2021-12-17T00:00:00,138356.0,GBP,2022-01-04T00:00:00,2022-06-20T00:00:00,2022-03-23T17:23:50
14810.awards.0,14810,53d50d77-c6da-43dc-ad96-56ae08945c1f,,See description of related tender,active,2022-02-24T00:00:00,6938295.0,GBP,2022-02-24T00:00:00,2027-02-23T00:00:00,2022-03-23T18:00:46
14806.awards.0,14806,a9cafca5-f81a-4522-90d7-c5fbd2936b47,,See description of related tender,active,2022-02-15T00:00:00,117085.0,GBP,2022-02-15T00:00:00,2023-12-31T00:00:00,2022-03-23T17:45:06
14807.awards.0,14807,8c8d821f-eec4-4ac1-ba51-825ec6773527,,See description of related tender,active,2022-03-03T00:00:00,23215.0,GBP,2022-02-15T00:00:00,2025-02-14T00:00:00,2022-03-23T17:45:07
14812.awards.0,14812,9bf32a0a-eeb1-439b-9604-421ae2242e6d,,See description of related tender,active,2022-03-15T00:00:00,58410.0,GBP,2022-04-01T00:00:00,2023-06-30T00:00:00,2022-03-23T19:45:17
14815.awards.0,14815,49fdc222-e0db-4d4f-99ba-7744f0b7c71a,,See description of related tender,active,2022-03-15T00:00:00,50000.0,GBP,2022-04-01T00:00:00,2024-03-31T00:00:00,2022-03-23T22:35:03
14814.awards.0,14814,ce7de2f7-9754-4150-a81b-14b63a3c8dbc,,See description of related tender,active,2022-03-23T00:00:00,633988.0,GBP,2022-04-01T00:00:00,2024-03-31T00:00:00,2022-03-23T20:56:30
14816.awards.0,14816,843726a4-7754-4c6b-acba-e9ce30829af5,,See description of related tender,active,2022-03-22T00:00:00,467964.0,GBP,2021-11-23T00:00:00,2024-11-22T00:00:00,2022-03-24T08:02:58
14819.awards.0,14819,dc15bece-0852-4ac4-bbcf-62698ef2b280,,See description of related tender,active,2022-03-16T00:00:00,406800.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T08:17:57
14817.awards.0,14817,bfe27979-84dc-46ee-9af9-4c9309266771,,See description of related tender,active,2022-03-16T00:00:00,279178.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T08:05:09
14818.awards.0,14818,ea66ff56-bb0a-4fbd-91f5-ec0ff9d3aa15,,See description of related tender,active,2022-03-16T00:00:00,209964.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T08:09:49
14825.awards.0,14825,e856b90b-01ea-43cf-ac0e-ada6fccec3fc,,See description of related tender,active,2022-02-17T00:00:00,97850.0,GBP,2022-02-17T00:00:00,2022-08-17T00:00:00,2022-03-24T08:38:41
14821.awards.0,14821,bc830a0d-686a-449e-b433-414a1d583495,,See description of related tender,active,2022-03-16T00:00:00,31666.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T08:21:07
14822.awards.0,14822,7ec5da7a-fc3f-481f-9f7a-9753bffd0a84,,See description of related tender,active,2022-03-14T00:00:00,10250.0,GBP,2022-04-01T00:00:00,2024-06-30T00:00:00,2022-03-24T08:27:34
14824.awards.0,14824,9f5bd418-5cc9-4efb-9144-86622e20d1f0,,See description of related tender,active,2022-03-16T00:00:00,9750.0,GBP,2022-04-01T00:00:00,2024-06-30T00:00:00,2022-03-24T08:32:35
14826.awards.0,14826,051e3983-0792-47f8-83ec-21407ba174bf,,See description of related tender,active,2022-03-23T00:00:00,50000.0,GBP,2022-03-24T00:00:00,2022-12-31T00:00:00,2022-03-24T08:38:42
14827.awards.0,14827,d080af99-5804-4c5d-a104-aa40874c90c2,,See description of related tender,active,2022-03-18T00:00:00,43840.0,GBP,2022-06-01T00:00:00,2024-07-31T00:00:00,2022-03-24T08:49:28
14829.awards.0,14829,62a3633d-a50b-46f3-b1ca-f86ec77bb3c6,,See description of related tender,active,2022-03-21T00:00:00,53900.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T08:52:32
14833.awards.0,14833,a72880a7-84aa-4bc8-b4d7-ecc794623ad8,,See description of related tender,active,2022-03-24T00:00:00,149906.24,GBP,2022-05-08T00:00:00,2025-05-07T00:00:00,2022-03-24T09:06:21
14830.awards.0,14830,eaf38348-1fb6-4d12-a944-358d6ae8bb7b,,See description of related tender,active,2022-02-17T00:00:00,83800.0,GBP,2022-02-17T00:00:00,2022-08-30T00:00:00,2022-03-24T08:58:12
14828.awards.0,14828,a25a1073-f34e-469a-85d6-95cb4b76125d,,See description of related tender,active,2022-01-24T00:00:00,230000.0,GBP,2022-01-28T00:00:00,2026-12-18T00:00:00,2022-03-24T08:52:00
14834.awards.0,14834,2b85f340-1074-4c2c-a492-68902a9fc749,,See description of related tender,active,2022-03-08T00:00:00,140000.0,GBP,2022-03-08T00:00:00,2024-03-07T00:00:00,2022-03-24T09:09:05
14835.awards.0,14835,ac409ecd-d4be-4a19-97fa-becec2ad1d21,,See description of related tender,active,2022-03-17T00:00:00,32779.23,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T09:12:33
14836.awards.0,14836,df200797-3571-42cb-8d4b-34a49d7c43f1,,See description of related tender,active,2022-03-23T00:00:00,54000.0,GBP,2021-11-23T00:00:00,2024-11-22T00:00:00,2022-03-24T09:13:37
14840.awards.0,14840,2248ce45-d5aa-44da-99a3-9bc770d4068d,,See description of related tender,active,2022-03-24T00:00:00,196386.0,GBP,2022-03-24T00:00:00,2023-03-31T00:00:00,2022-03-24T09:16:43
14832.awards.0,14832,ad01d795-49d5-483f-bd97-628c3b429b23,,See description of related tender,active,2022-03-14T00:00:00,36475.0,GBP,2022-03-14T00:00:00,2023-03-13T00:00:00,2022-03-24T09:02:32
14838.awards.0,14838,18fa822a-9e5c-4e48-b6b6-5df79f0f15ab,,See description of related tender,active,2022-03-03T00:00:00,21000.0,GBP,2022-03-03T00:00:00,2023-03-02T00:00:00,2022-03-24T09:15:36
14841.awards.0,14841,7bfcdc7c-165a-49c6-b162-cd6d07718dca,,See description of related tender,active,2021-09-07T00:00:00,247400.0,GBP,2021-09-20T00:00:00,2023-03-31T00:00:00,2021-09-08T09:46:24
14846.awards.0,14846,30af1088-c062-429f-88e5-5dfe8d408411,,See description of related tender,active,2022-02-24T00:00:00,82128.59,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T09:34:09
14845.awards.0,14845,ef028890-0923-4b16-a088-8f9de47b465d,,See description of related tender,active,2022-03-24T00:00:00,137506.0,GBP,2022-04-01T00:00:00,2022-08-31T00:00:00,2022-03-24T09:33:37
14844.awards.0,14844,4d577497-b090-443b-8ee8-e87878eaf021,,See description of related tender,active,2022-03-24T00:00:00,23845277.6,GBP,2022-03-24T00:00:00,2024-03-24T00:00:00,2022-03-24T09:28:19
14848.awards.0,14848,35a280d8-9218-4ca6-962f-c1660c5bbe65,,See description of related tender,active,2022-03-24T00:00:00,15701200.0,GBP,2022-03-24T00:00:00,2024-03-24T00:00:00,2022-03-24T09:36:02
14847.awards.0,14847,15e7b7fe-0567-4d80-b6eb-de209cc3aa8a,,See description of related tender,active,2021-08-15T00:00:00,290975.0,GBP,2021-08-16T00:00:00,2023-03-31T00:00:00,2021-09-28T15:08:16
14853.awards.0,14853,db1507a5-56eb-4550-857e-3cdcf2848799,,See description of related tender,active,2022-03-04T00:00:00,20000.0,GBP,2022-03-08T00:00:00,2022-05-31T00:00:00,2022-03-24T09:43:50
14851.awards.0,14851,3edac9c7-c066-47f1-819f-47282bddd8ec,,See description of related tender,active,2022-03-22T00:00:00,4900.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-03-24T09:40:12
14852.awards.0,14852,ec4b71c2-b20c-4792-8ab2-bcfd27bb479c,,See description of related tender,active,2022-02-22T00:00:00,17415.0,GBP,2022-03-08T00:00:00,2022-04-30T00:00:00,2022-03-24T09:43:38
14849.awards.0,14849,38d74a69-b853-4b3a-a270-8c337e7c81d4,,See description of related tender,active,2022-02-28T00:00:00,1200000.0,GBP,2022-03-14T00:00:00,2024-02-29T00:00:00,2022-03-24T09:36:37
14850.awards.0,14850,f61ed3cd-ebd3-4df4-badb-07b12c4318c6,,See description of related tender,active,2022-03-14T00:00:00,39495.0,GBP,2022-03-14T00:00:00,2025-07-03T00:00:00,2022-03-24T09:37:14
14854.awards.0,14854,a4587201-bc28-46fc-ae24-bccbd8ebae55,,See description of related tender,active,2022-03-22T00:00:00,4650.0,GBP,2022-04-01T00:00:00,2023-02-28T00:00:00,2022-03-24T09:46:25
14855.awards.0,14855,36e1e504-2fbc-4dc2-9d61-194d6d71ddd8,,See description of related tender,active,2022-03-17T00:00:00,3150.0,GBP,2022-05-01T00:00:00,2023-04-30T00:00:00,2022-03-24T09:51:06
14857.awards.0,14857,919f90e0-fe1e-4530-9967-3b7ffff737d1,,See description of related tender,active,2022-02-23T00:00:00,175000.0,GBP,2022-04-01T00:00:00,2027-03-31T00:00:00,2022-03-24T09:54:43
14860.awards.0,14860,fb4f13f1-9cfd-4d59-a738-8b4dd9a2fdfa,,See description of related tender,active,2022-02-21T00:00:00,212272.0,GBP,2022-01-31T00:00:00,2023-01-30T00:00:00,2022-03-24T09:56:27
14858.awards.0,14858,28e559f0-5877-4f4b-bdae-4eb230cb43de,,See description of related tender,active,2022-03-24T00:00:00,260376.0,GBP,2022-04-14T00:00:00,2026-04-13T00:00:00,2022-03-24T09:55:48
14856.awards.0,14856,bea39e17-586e-4a21-bbe9-8a5e7a36e99f,,See description of related tender,active,2022-03-16T00:00:00,70000.0,GBP,2022-03-28T00:00:00,2024-09-27T00:00:00,2022-03-24T09:53:47
14861.awards.0,14861,ba11c457-dac0-433d-a37a-f3d8c63be2b1,,See description of related tender,active,2022-03-16T00:00:00,750000.0,GBP,2022-04-01T00:00:00,2027-03-31T00:00:00,2022-03-24T09:56:38
14863.awards.0,14863,986fee89-98de-4872-acf9-0837cfb5944a,,See description of related tender,active,2022-03-24T00:00:00,86400.0,GBP,2022-03-03T00:00:00,2025-08-31T00:00:00,2022-03-24T10:01:50
14862.awards.0,14862,0d2cbe51-3dd5-44f9-95d3-0efd0aba0457,,See description of related tender,active,2022-03-17T00:00:00,5088.0,GBP,2022-05-01T00:00:00,2023-10-31T00:00:00,2022-03-24T09:56:54
14859.awards.0,14859,66d546c6-4a8f-4eb3-9cae-6b8acea2da7c,,See description of related tender,active,2022-02-21T00:00:00,24751.5,GBP,2022-02-21T00:00:00,2022-03-31T00:00:00,2022-03-24T09:56:19
14864.awards.0,14864,55189fac-5e7e-4091-8191-867440534a5e,,See description of related tender,active,2021-01-21T00:00:00,89638.24,GBP,2021-01-22T00:00:00,2021-03-22T00:00:00,2022-03-24T10:02:30
14866.awards.0,14866,390262e0-81ff-400a-be6e-af204ce01c56,,See description of related tender,active,2022-03-20T00:00:00,67000.0,GBP,2022-03-28T00:00:00,2022-04-29T00:00:00,2022-03-24T10:08:40
14867.awards.0,14867,30713dae-c594-429a-ae92-75c03be145a8,,See description of related tender,active,2022-02-04T00:00:00,50000.0,GBP,2022-04-01T00:00:00,2027-03-31T00:00:00,2022-03-24T10:15:03
14872.awards.0,14872,95cb5ad8-5981-4ca0-a172-92ae0a6b8cbc,,See description of related tender,active,2021-09-15T00:00:00,141092.28,GBP,2021-10-01T00:00:00,2022-09-30T00:00:00,2021-09-17T14:56:27
14868.awards.0,14868,e8a4e076-cc56-4d89-9f51-155b6958d483,,See description of related tender,active,2022-03-11T00:00:00,15183.0,GBP,2022-03-21T00:00:00,2023-03-20T00:00:00,2022-03-24T10:20:17
14873.awards.0,14873,712152d5-0883-47e0-bfac-9b4ce01cd092,,See description of related tender,active,2022-02-23T00:00:00,474225.0,GBP,2022-03-06T00:00:00,2022-12-31T00:00:00,2022-03-24T10:26:35
14875.awards.0,14875,12376f80-6f20-4202-8bdf-228536212b95,,See description of related tender,active,2022-03-24T00:00:00,2604383.43,GBP,2022-03-24T00:00:00,2024-09-30T00:00:00,2022-03-24T10:33:53
14874.awards.0,14874,d12f926f-628d-4ffc-ae6f-ed9856a0ec60,,See description of related tender,active,2022-03-18T00:00:00,59500.0,GBP,2022-03-28T00:00:00,2023-03-31T00:00:00,2022-03-24T10:30:45
14882.awards.0,14882,2d0a9a0d-9ddf-4332-83f3-6148f39d8c4a,,See description of related tender,active,2022-03-24T00:00:00,102000.0,GBP,2022-04-01T00:00:00,2025-03-31T00:00:00,2022-03-24T10:52:47
14877.awards.0,14877,436cf324-627c-4a4f-a5ef-50a37032acbd,,See description of related tender,active,2022-03-22T00:00:00,13350.0,GBP,2022-05-01T00:00:00,2024-04-30T00:00:00,2022-03-24T10:36:45
14879.awards.0,14879,41f30aa7-d803-4247-8cf5-469fe330903a,,See description of related tender,active,2022-03-24T00:00:00,126737.0,GBP,2022-07-25T00:00:00,2022-09-02T00:00:00,2022-03-24T10:43:36
14878.awards.0,14878,5ffa4416-b7b3-4b66-aa3c-4609619c967a,,See description of related tender,active,2022-03-08T00:00:00,88000.0,GBP,2022-03-09T00:00:00,2023-03-08T00:00:00,2022-03-24T10:42:33
14887.awards.0,14887,a6eb4a4a-0957-409f-97cf-a3243d0ed585,,See description of related tender,active,2022-03-23T00:00:00,90000.0,GBP,2022-04-01T00:00:00,2022-10-31T00:00:00,2022-03-24T10:58:37
14885.awards.0,14885,378051b2-58c1-4a13-83ba-c4c70de7eeee,,See description of related tender,active,2022-03-16T00:00:00,30000.0,GBP,2022-03-17T00:00:00,2025-03-16T00:00:00,2022-03-24T10:54:52
14884.awards.0,14884,0813c4f9-688e-45cd-a2ec-ad93fc4e7442,,See description of related tender,active,2022-03-24T00:00:00,500000.0,GBP,2022-03-25T00:00:00,2023-03-31T00:00:00,2022-03-24T10:54:33
14891.awards.0,14891,d1a8e532-0c0a-4161-acfc-03f760e70d65,,See description of related tender,active,2022-03-02T00:00:00,35000.0,GBP,2022-02-28T00:00:00,2022-08-27T00:00:00,2022-03-24T11:02:12
14888.awards.0,14888,cefc5b78-90fa-49b6-b56b-9b54cc5387f5,,See description of related tender,active,2022-03-22T00:00:00,52500.0,GBP,2022-05-01T00:00:00,2024-04-30T00:00:00,2022-03-24T10:59:25
14889.awards.0,14889,01d53249-1cf9-413b-b6db-29a6c8053642,,See description of related tender,active,2022-03-01T00:00:00,25881.59,GBP,2022-03-02T00:00:00,2022-04-25T00:00:00,2022-03-24T10:59:32
14886.awards.0,14886,07920bc2-6123-40b9-ad42-dab3c7cb61db,,See description of related tender,active,2022-03-24T00:00:00,152476.0,GBP,2022-04-12T00:00:00,2027-03-11T00:00:00,2022-03-24T10:55:01
14892.awards.0,14892,50e86223-8533-43b7-b6f1-32e25a1d2ba9,,See description of related tender,active,2022-03-17T00:00:00,18480.0,GBP,2022-05-01T00:00:00,2024-04-30T00:00:00,2022-03-24T11:04:12
14894.awards.0,14894,cd6bfbe7-d1a4-4251-89b8-603157abd5c2,,See description of related tender,active,2022-02-24T00:00:00,3134712.0,GBP,2022-02-25T00:00:00,2024-02-24T00:00:00,2022-03-24T11:08:29
14899.awards.0,14899,04ced156-0d42-45d2-91ad-d5829244f4d8,,See description of related tender,active,2022-02-02T00:00:00,37800.0,GBP,2022-02-03T00:00:00,2022-03-31T00:00:00,2022-03-24T11:16:12
14897.awards.0,14897,46ac16c9-51bf-4f79-b990-2025116f739f,,See description of related tender,active,2022-03-16T00:00:00,65819.15,GBP,2022-03-31T00:00:00,2023-03-30T00:00:00,2022-03-24T11:14:02
14898.awards.0,14898,48861702-577c-4ef5-b299-01ea201f8a6e,,See description of related tender,active,2022-03-24T00:00:00,28000.0,GBP,2022-03-28T00:00:00,2023-07-21T00:00:00,2022-03-24T11:14:53
14895.awards.0,14895,d10b4699-7862-4257-977b-e18e2ee38916,,See description of related tender,active,2019-09-13T00:00:00,48631.32,GBP,2020-04-02T00:00:00,2020-05-02T00:00:00,2022-03-24T11:10:03
14900.awards.0,14900,d75f236d-cfd7-4b44-893f-9556dd5469e1,,See description of related tender,active,2022-03-17T00:00:00,23250.0,GBP,2022-05-01T00:00:00,2024-04-30T00:00:00,2022-03-24T11:18:45
